9.3871 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
13.9095 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.9096 	EXP 	window1: mouseVisible = True
13.9198 	EXP 	Sound sound_2 set volume 1.000
13.9200 	EXP 	window1: mouseVisible = True
13.9220 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.9221 	EXP 	window1: mouseVisible = True
13.9434 	EXP 	Created text_done = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_done', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.1122 	DEBUG 	Read csv file with pandas: experiment_conditions.csv
0.1128 	DEBUG 	Clearing unnamed columns from experiment_conditions.csv
0.1137 	EXP 	Imported experiment_conditions.csv as conditions, 10 conditions, 10 params
0.1148 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
0.1149 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition', 'and'), ('image_shown', 'known_objects/baseball.png'), ('image_to_select1', 'NOUN-2-600DPI/2015-600.jpg'), ('image_to_select2', 'known_objects/baseball.png'), ('image1_label', 'beag'), ('image2_label', 'baseball'), ('text1', 'This is a baseball and a beag.'), ('prompt1', 'Choose the beag.'), ('audio_text', 'audio/audio_text/amp_normed/Baseball_and_Beag.wav'), ('audio_prompt', 'audio/audio_prompt/amp_normed/Baseball_and_Beag.wav')])
0.1886 	EXP 	Sound sound_1 started
0.1896 	EXP 	image: image = 'known_objects/baseball.png'
0.1896 	EXP 	text_4: height = 0.07
0.1896 	EXP 	text_4: height = 0.07
0.1896 	EXP 	text_4: height = 0.07
0.1896 	EXP 	text_4: text = 'This is a baseball and a beag.'
0.1896 	EXP 	image: autoDraw = True
0.1896 	EXP 	text_4: autoDraw = True
0.5077 	EXP 	text: autoDraw = True
2.2179 	EXP 	Sound sound_1 reached end of file
5.6100 	DATA 	Mouse: Left button down, pos=(472,241)
5.9304 	DATA 	Mouse:  Left button up, pos=(470,242)
5.9410 	EXP 	Sound sound_2 started
5.9396 	EXP 	image: autoDraw = False
5.9396 	EXP 	text: autoDraw = False
5.9396 	EXP 	text_4: autoDraw = False
5.9396 	EXP 	image_2: image = 'NOUN-2-600DPI/2015-600.jpg'
5.9396 	EXP 	image_3: image = 'known_objects/baseball.png'
5.9396 	EXP 	text_2: height = 0.05
5.9396 	EXP 	text_2: height = 0.05
5.9396 	EXP 	text_2: height = 0.05
5.9396 	EXP 	text_2: text = 'Choose the beag.'
5.9396 	EXP 	image_2: autoDraw = True
5.9396 	EXP 	image_3: autoDraw = True
5.9396 	EXP 	text_2: autoDraw = True
7.7191 	EXP 	Sound sound_2 reached end of file
8.1434 	DATA 	Mouse: Left button down, pos=(682,272)
8.1577 	EXP 	image_2: autoDraw = False
8.1577 	EXP 	image_3: autoDraw = False
8.1577 	EXP 	text_2: autoDraw = False
8.1577 	EXP 	text_3: autoDraw = True
8.2107 	DATA 	Mouse:  Left button up, pos=(682,272)
8.6433 	EXP 	New trial (rep=0, index=1): OrderedDict([('condition', 'mutual_ex'), ('image_shown', 'known_objects/phone.png'), ('image_to_select1', 'NOUN-2-600DPI/2030-600.jpg'), ('image_to_select2', 'known_objects/phone.png'), ('image1_label', 'bem'), ('image2_label', 'phone'), ('text1', 'This is a phone.'), ('prompt1', 'Choose the bem.'), ('audio_text', 'audio/audio_text/amp_normed/Phone.wav'), ('audio_prompt', 'audio/audio_prompt/amp_normed/Phone.wav')])
8.6911 	EXP 	Sound sound_1 started
8.7060 	EXP 	text_3: autoDraw = False
8.7060 	EXP 	text_3: autoDraw = False
8.7060 	EXP 	image: image = 'known_objects/phone.png'
8.7060 	EXP 	text_4: height = 0.07
8.7060 	EXP 	text_4: height = 0.07
8.7060 	EXP 	text_4: height = 0.07
8.7060 	EXP 	text_4: text = 'This is a phone.'
8.7060 	EXP 	image: autoDraw = True
8.7060 	EXP 	text_4: autoDraw = True
9.1578 	EXP 	text: autoDraw = True
9.8935 	DATA 	Mouse: Left button down, pos=(433,295)
9.9055 	EXP 	Sound sound_1 stopped
9.9055 	EXP 	Sound sound_1 paused
9.9979 	DATA 	Mouse:  Left button up, pos=(433,295)
10.0078 	EXP 	Sound sound_2 started
10.0060 	EXP 	image: autoDraw = False
10.0060 	EXP 	text: autoDraw = False
10.0060 	EXP 	text_4: autoDraw = False
10.0060 	EXP 	image_2: image = 'NOUN-2-600DPI/2030-600.jpg'
10.0060 	EXP 	image_3: image = 'known_objects/phone.png'
10.0060 	EXP 	text_2: height = 0.05
10.0060 	EXP 	text_2: height = 0.05
10.0060 	EXP 	text_2: height = 0.05
10.0060 	EXP 	text_2: text = 'Choose the bem.'
10.0060 	EXP 	image_2: autoDraw = True
10.0060 	EXP 	image_3: autoDraw = True
10.0060 	EXP 	text_2: autoDraw = True
11.4127 	EXP 	Sound sound_2 reached end of file
16.8109 	DATA 	Keypress: escape
16.9111 	EXP 	Metalinguistic Conjunctives: status = STOPPED
16.9248 	EXP 	image_2: autoDraw = False
16.9248 	EXP 	image_3: autoDraw = False
16.9248 	EXP 	text_2: autoDraw = False
16.9269 	EXP 	Metalinguistic Conjunctives: status = STOPPED
16.9301 	INFO 	saved data to 'D:\\PhD Stuff\\Linguistics Stuff\\metaconjunctive\\metaconjunctive\\data/_Metalinguistic Conjunctives_2024-05-15_13h58.31.483.csv'
16.9306 	INFO 	saved data to D:\PhD Stuff\Linguistics Stuff\metaconjunctive\metaconjunctive\data/_Metalinguistic Conjunctives_2024-05-15_13h58.31.483.psydat
16.9643 	EXP 	window1: mouseVisible = True
17.1984 	DEBUG 	Saving data for Metalinguistic Conjunctives ExperimentHandler
