8.5836 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
12.2662 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
12.2663 	EXP 	window1: mouseVisible = True
12.2673 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.2674 	EXP 	window1: mouseVisible = True
12.2825 	EXP 	Sound sound_2 set volume 1.000
12.2826 	EXP 	window1: mouseVisible = True
12.2846 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.2847 	EXP 	window1: mouseVisible = True
12.3011 	EXP 	Created text_done = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_done', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.1285 	DEBUG 	Read csv file with pandas: experiment_conditions.csv
0.1292 	DEBUG 	Clearing unnamed columns from experiment_conditions.csv
0.1301 	EXP 	Imported experiment_conditions.csv as conditions, 10 conditions, 10 params
0.1305 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
0.1306 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition', 'mutual_ex'), ('image_shown', 'known_objects/phone.png'), ('image_to_select1', 'NOUN-2-600DPI/2030-600.jpg'), ('image_to_select2', 'known_objects/phone.png'), ('image1_label', 'bem'), ('image2_label', 'phone'), ('text1', 'This is a phone.'), ('prompt1', 'Choose the bem.'), ('audio_text', 'audio/audio_text/amp_normed/Phone.wav'), ('audio_prompt', 'audio/audio_prompt/amp_normed/Phone.wav')])
0.1731 	EXP 	image: image = 'known_objects/phone.png'
0.1731 	EXP 	text_4: height = 0.07
0.1731 	EXP 	text_4: height = 0.07
0.1731 	EXP 	text_4: height = 0.07
0.1731 	EXP 	text_4: text = 'This is a phone.'
0.1731 	EXP 	image: autoDraw = True
0.1731 	EXP 	text_4: autoDraw = True
0.5059 	EXP 	Sound sound_1 started
0.5058 	EXP 	text: autoDraw = True
2.0142 	EXP 	Sound sound_1 reached end of file
3.8106 	DATA 	Mouse: Left button down, pos=(473,103)
4.1314 	DATA 	Mouse:  Left button up, pos=(473,103)
4.1398 	EXP 	image: autoDraw = False
4.1398 	EXP 	text: autoDraw = False
4.1398 	EXP 	text_4: autoDraw = False
4.1398 	EXP 	image_2: image = 'NOUN-2-600DPI/2030-600.jpg'
4.1398 	EXP 	image_3: image = 'known_objects/phone.png'
4.1398 	EXP 	text_2: height = 0.05
4.1398 	EXP 	text_2: height = 0.05
4.1398 	EXP 	text_2: height = 0.05
4.1398 	EXP 	text_2: text = 'Choose the bem.'
4.1398 	EXP 	image_2: autoDraw = True
4.1398 	EXP 	image_3: autoDraw = True
4.1398 	EXP 	text_2: autoDraw = True
4.3408 	EXP 	Sound sound_2 started
5.7398 	EXP 	Sound sound_2 reached end of file
6.0103 	DATA 	Mouse: Left button down, pos=(106,282)
6.0222 	EXP 	image_2: autoDraw = False
6.0222 	EXP 	image_3: autoDraw = False
6.0222 	EXP 	text_2: autoDraw = False
6.0222 	EXP 	text_3: autoDraw = True
6.0923 	DATA 	Mouse:  Left button up, pos=(106,282)
6.5081 	EXP 	New trial (rep=0, index=1): OrderedDict([('condition', 'label'), ('image_shown', 'NOUN-2-600DPI/2017-600.jpg'), ('image_to_select1', 'NOUN-2-600DPI/2017-600.jpg'), ('image_to_select2', 'known_objects/wrench.png'), ('image1_label', 'jang'), ('image2_label', 'wrench'), ('text1', 'This is a jang.'), ('prompt1', 'Choose the Jang.'), ('audio_text', 'audio/audio_text/amp_normed/Jang.wav'), ('audio_prompt', 'audio/audio_prompt/amp_normed/Jang.wav')])
6.7874 	EXP 	text_3: autoDraw = False
6.7874 	EXP 	text_3: autoDraw = False
6.7874 	EXP 	image: image = 'NOUN-2-600DPI/2017-600.jpg'
6.7874 	EXP 	text_4: height = 0.07
6.7874 	EXP 	text_4: height = 0.07
6.7874 	EXP 	text_4: height = 0.07
6.7874 	EXP 	text_4: text = 'This is a jang.'
6.7874 	EXP 	image: autoDraw = True
6.7874 	EXP 	text_4: autoDraw = True
7.0227 	EXP 	Sound sound_1 started
7.0230 	EXP 	text: autoDraw = True
7.8762 	DATA 	Mouse: Left button down, pos=(384,159)
7.8926 	EXP 	Sound sound_1 stopped
7.8927 	EXP 	Sound sound_1 paused
8.0169 	DATA 	Mouse:  Left button up, pos=(384,159)
8.0217 	EXP 	image: autoDraw = False
8.0217 	EXP 	text: autoDraw = False
8.0217 	EXP 	text_4: autoDraw = False
8.0217 	EXP 	image_2: image = 'NOUN-2-600DPI/2017-600.jpg'
8.0217 	EXP 	image_3: image = 'known_objects/wrench.png'
8.0217 	EXP 	text_2: height = 0.05
8.0217 	EXP 	text_2: height = 0.05
8.0217 	EXP 	text_2: height = 0.05
8.0217 	EXP 	text_2: text = 'Choose the Jang.'
8.0217 	EXP 	image_2: autoDraw = True
8.0217 	EXP 	image_3: autoDraw = True
8.0217 	EXP 	text_2: autoDraw = True
8.4058 	EXP 	Sound sound_2 started
10.0086 	EXP 	Sound sound_2 reached end of file
11.7086 	DATA 	Mouse: Left button down, pos=(693,351)
11.7225 	EXP 	image_2: autoDraw = False
11.7225 	EXP 	image_3: autoDraw = False
11.7225 	EXP 	text_2: autoDraw = False
11.7225 	EXP 	text_3: autoDraw = True
11.7762 	DATA 	Mouse:  Left button up, pos=(693,350)
12.2083 	EXP 	New trial (rep=0, index=2): OrderedDict([('condition', 'not'), ('image_shown', 'known_objects/backpack.png'), ('image_to_select1', 'NOUN-2-600DPI/2014-600.jpg'), ('image_to_select2', 'known_objects/backpack.png'), ('image1_label', 'pank'), ('image2_label', 'backpack'), ('text1', 'This is a backpack, not a pank.'), ('prompt1', 'Choose the pank.'), ('audio_text', 'audio/audio_text/amp_normed/Backpack_not_Pank.wav'), ('audio_prompt', 'audio/audio_prompt/amp_normed/Backpack_not_Pank.wav')])
12.3172 	EXP 	Sound sound_1 reached end of file
12.3215 	EXP 	text_3: autoDraw = False
12.3215 	EXP 	text_3: autoDraw = False
12.3215 	EXP 	image: image = 'known_objects/backpack.png'
12.3215 	EXP 	text_4: height = 0.07
12.3215 	EXP 	text_4: height = 0.07
12.3215 	EXP 	text_4: height = 0.07
12.3215 	EXP 	text_4: text = 'This is a backpack, not a pank.'
12.3215 	EXP 	image: autoDraw = True
12.3215 	EXP 	text_4: autoDraw = True
12.7224 	EXP 	text: autoDraw = True
17.8088 	DATA 	Mouse: Left button down, pos=(388,155)
18.0213 	DATA 	Mouse:  Left button up, pos=(388,154)
18.0393 	EXP 	image: autoDraw = False
18.0393 	EXP 	text: autoDraw = False
18.0393 	EXP 	text_4: autoDraw = False
18.0393 	EXP 	image_2: image = 'NOUN-2-600DPI/2014-600.jpg'
18.0393 	EXP 	image_3: image = 'known_objects/backpack.png'
18.0393 	EXP 	text_2: height = 0.05
18.0393 	EXP 	text_2: height = 0.05
18.0393 	EXP 	text_2: height = 0.05
18.0393 	EXP 	text_2: text = 'Choose the pank.'
18.0393 	EXP 	image_2: autoDraw = True
18.0393 	EXP 	image_3: autoDraw = True
18.0393 	EXP 	text_2: autoDraw = True
18.3225 	EXP 	Sound sound_2 started
20.0633 	EXP 	Sound sound_2 reached end of file
39.8317 	DATA 	Mouse: Left button down, pos=(668,296)
39.8560 	EXP 	image_2: autoDraw = False
39.8560 	EXP 	image_3: autoDraw = False
39.8560 	EXP 	text_2: autoDraw = False
39.8560 	EXP 	text_3: autoDraw = True
39.8925 	DATA 	Mouse:  Left button up, pos=(668,296)
40.3567 	EXP 	New trial (rep=0, index=3): OrderedDict([('condition', 'and'), ('image_shown', 'known_objects/baseball.png'), ('image_to_select1', 'NOUN-2-600DPI/2015-600.jpg'), ('image_to_select2', 'known_objects/baseball.png'), ('image1_label', 'beag'), ('image2_label', 'baseball'), ('text1', 'This is a baseball and a beag.'), ('prompt1', 'Choose the beag.'), ('audio_text', 'audio/audio_text/amp_normed/Baseball_and_Beag.wav'), ('audio_prompt', 'audio/audio_prompt/amp_normed/Baseball_and_Beag.wav')])
40.3877 	EXP 	text_3: autoDraw = False
40.3877 	EXP 	image: image = 'known_objects/baseball.png'
40.3877 	EXP 	text_4: height = 0.07
40.3877 	EXP 	text_4: height = 0.07
40.3877 	EXP 	text_4: height = 0.07
40.3877 	EXP 	text_4: text = 'This is a baseball and a beag.'
40.3877 	EXP 	image: autoDraw = True
40.3877 	EXP 	text_4: autoDraw = True
40.8549 	EXP 	Sound sound_1 started
40.8548 	EXP 	text: autoDraw = True
42.5262 	DATA 	Mouse: Left button down, pos=(379,283)
42.5526 	EXP 	Sound sound_1 stopped
42.5527 	EXP 	Sound sound_1 paused
42.6551 	EXP 	image: autoDraw = False
42.6551 	EXP 	text: autoDraw = False
42.6551 	EXP 	text_4: autoDraw = False
42.6551 	EXP 	image_2: image = 'NOUN-2-600DPI/2015-600.jpg'
42.6551 	EXP 	image_3: image = 'known_objects/baseball.png'
42.6551 	EXP 	text_2: height = 0.05
42.6551 	EXP 	text_2: height = 0.05
42.6551 	EXP 	text_2: height = 0.05
42.6551 	EXP 	text_2: text = 'Choose the beag.'
42.6551 	EXP 	image_2: autoDraw = True
42.6551 	EXP 	image_3: autoDraw = True
42.6551 	EXP 	text_2: autoDraw = True
42.6926 	DATA 	Mouse:  Left button up, pos=(379,283)
43.0557 	EXP 	Sound sound_2 started
44.0422 	DATA 	Mouse: Left button down, pos=(696,306)
44.0626 	EXP 	Sound sound_2 stopped
44.0627 	EXP 	Sound sound_2 paused
44.0718 	EXP 	image_2: autoDraw = False
44.0718 	EXP 	image_3: autoDraw = False
44.0718 	EXP 	text_2: autoDraw = False
44.0718 	EXP 	text_3: autoDraw = True
44.1433 	DATA 	Mouse:  Left button up, pos=(695,306)
44.5587 	EXP 	New trial (rep=0, index=4): OrderedDict([('condition', 'or'), ('image_shown', 'known_objects/cup.png'), ('image_to_select1', 'NOUN-2-600DPI/2003-600.jpg'), ('image_to_select2', 'known_objects/cup.png'), ('image1_label', 'hane'), ('image2_label', 'cup'), ('text1', 'This is a cup or a hane.'), ('prompt1', 'Choose the hane.'), ('audio_text', 'audio/audio_text/amp_normed/Cup_or_Hane.wav'), ('audio_prompt', 'audio/audio_prompt/amp_normed/Cup_or_Hane.wav')])
44.5720 	EXP 	Sound sound_1 reached end of file
44.5885 	EXP 	text_3: autoDraw = False
44.5885 	EXP 	text_3: autoDraw = False
44.5885 	EXP 	image: image = 'known_objects/cup.png'
44.5885 	EXP 	text_4: height = 0.07
44.5885 	EXP 	text_4: height = 0.07
44.5885 	EXP 	text_4: height = 0.07
44.5885 	EXP 	text_4: text = 'This is a cup or a hane.'
44.5885 	EXP 	image: autoDraw = True
44.5885 	EXP 	text_4: autoDraw = True
45.0732 	EXP 	text: autoDraw = True
89.3807 	DATA 	Mouse: Left button down, pos=(672,143)
89.5693 	EXP 	Sound sound_2 reached end of file
89.5737 	DATA 	Mouse:  Left button up, pos=(672,143)
89.5747 	DATA 	Keypress: escape
89.5895 	EXP 	image: autoDraw = False
89.5895 	EXP 	text: autoDraw = False
89.5895 	EXP 	text_4: autoDraw = False
89.5895 	EXP 	image_2: image = 'NOUN-2-600DPI/2003-600.jpg'
89.5895 	EXP 	image_3: image = 'known_objects/cup.png'
89.5895 	EXP 	text_2: height = 0.05
89.5895 	EXP 	text_2: height = 0.05
89.5895 	EXP 	text_2: height = 0.05
89.5895 	EXP 	text_2: text = 'Choose the hane.'
89.5895 	EXP 	image_2: autoDraw = True
89.5895 	EXP 	image_3: autoDraw = True
89.5895 	EXP 	text_2: autoDraw = True
89.6946 	EXP 	Metalinguistic Conjunctives: status = STOPPED
89.7074 	EXP 	image_2: autoDraw = False
89.7074 	EXP 	image_3: autoDraw = False
89.7074 	EXP 	text_2: autoDraw = False
89.7109 	EXP 	Metalinguistic Conjunctives: status = STOPPED
89.7164 	INFO 	saved data to 'D:\\PhD Stuff\\Linguistics Stuff\\metaconjunctive\\metaconjunctive\\data/_Metalinguistic Conjunctives_2024-05-15_14h06.20.382.csv'
89.7180 	INFO 	saved data to D:\PhD Stuff\Linguistics Stuff\metaconjunctive\metaconjunctive\data/_Metalinguistic Conjunctives_2024-05-15_14h06.20.382.psydat
89.7635 	EXP 	window1: mouseVisible = True
90.3367 	DEBUG 	Saving data for Metalinguistic Conjunctives ExperimentHandler
